,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
22,2007,Abel Ruiz,es ESP,FW,Girona,es La Liga,24-348,2000.0,13.0,10.0,833.0,9.3,3.0,17.0,5.0,29.4,1.84,0.54,0.12,0.4,13.4,0.0,1.0,1.0,2.7,1.9,0.11,0.3,0.1,158.0,177.0,89.3,2348.0,294.0,96.0,103.0,93.2,50.0,54.0,92.6,11.0,17.0,64.7,0.0,0.4,0.6,-0.4,4.0,10.0,2.0,0.0,13.0,177.0,157.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,158.0,0.0,1.0,8.0,0.86,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,40.0,3.0,4.0,1.0,3.0,2.0,5.0,3.0,0.0,260.0,6.0,18.0,120.0,124.0,41.0,259.0,15.0,5.0,33.3,8.0,53.3,155.0,840.0,243.0,13.0,6.0,6.0,24.0,12.0,191.0,43.0,3.0,0.0,0.0,6.0,7.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,16.0,6.0,14.0,30.0
23,13,Abner,br BRA,DF,Lyon,fr Ligue 1,24-228,2000.0,11.0,9.0,744.0,8.3,1.0,6.0,3.0,50.0,0.73,0.36,0.17,0.33,19.9,0.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8,367.0,446.0,82.3,5357.0,2334.0,211.0,234.0,90.2,122.0,146.0,83.6,21.0,35.0,60.0,0.0,0.4,1.5,-0.4,7.0,29.0,7.0,1.0,43.0,446.0,372.0,72.0,7.0,1.0,1.0,22.0,59.0,6.0,6.0,0.0,0.0,367.0,2.0,13.0,14.0,1.69,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,7.0,8.0,3.0,13.0,20.0,65.0,7.0,11.0,1.0,10.0,5.0,23.0,30.0,0.0,529.0,28.0,122.0,248.0,161.0,17.0,529.0,7.0,4.0,57.1,3.0,42.9,255.0,1171.0,748.0,19.0,9.0,4.0,12.0,6.0,330.0,43.0,1.0,0.0,0.0,11.0,3.0,0.0,22.0,5.0,13.0,0.0,0.0,0.0,33.0,5.0,6.0,45.5
24,224,Aboubacar Bassinga,ci CIV,MF,Las Palmas,es La Liga,19-181,2005.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,53.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,976,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,26-067,1998.0,14.0,14.0,1208.0,13.4,2.0,19.0,8.0,42.1,1.42,0.6,0.11,0.25,19.6,3.0,0.0,0.0,2.0,2.0,0.1,0.0,0.0,1098.0,1245.0,88.2,14392.0,4284.0,717.0,760.0,94.3,303.0,354.0,85.6,28.0,46.0,60.9,5.0,4.7,4.1,0.3,35.0,73.0,24.0,6.0,100.0,1245.0,1126.0,117.0,17.0,2.0,2.0,54.0,97.0,3.0,0.0,0.0,0.0,1098.0,2.0,18.0,69.0,5.14,60.0,2.0,3.0,0.0,3.0,1.0,8.0,0.6,7.0,0.0,1.0,0.0,0.0,0.0,32.0,25.0,14.0,11.0,7.0,20.0,32.0,62.5,12.0,13.0,0.0,13.0,19.0,51.0,9.0,2.0,1383.0,22.0,244.0,538.0,609.0,51.0,1383.0,35.0,19.0,54.3,15.0,42.9,802.0,3625.0,2181.0,61.0,28.0,16.0,22.0,13.0,1043.0,172.0,2.0,0.0,0.0,7.0,14.0,6.0,54.0,19.0,25.0,0.0,0.0,0.0,80.0,6.0,8.0,42.9
26,131,Adam Armstrong,eng ENG,"FW,MF",Southampton,eng Premier League,27-335,1997.0,17.0,13.0,1114.0,12.4,2.0,22.0,6.0,27.3,1.78,0.48,0.09,0.33,15.7,0.0,0.0,1.0,3.2,2.3,0.1,-1.2,-0.3,204.0,253.0,80.6,2926.0,400.0,123.0,141.0,87.2,69.0,81.0,85.2,6.0,11.0,54.5,2.0,1.2,0.5,0.8,9.0,9.0,8.0,2.0,19.0,253.0,233.0,18.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,204.0,2.0,11.0,19.0,1.54,12.0,1.0,2.0,4.0,0.0,0.0,4.0,0.32,1.0,0.0,0.0,3.0,0.0,0.0,11.0,2.0,1.0,7.0,3.0,3.0,14.0,21.4,11.0,6.0,1.0,5.0,3.0,14.0,6.0,0.0,333.0,9.0,37.0,125.0,172.0,45.0,332.0,14.0,6.0,42.9,8.0,57.1,202.0,1034.0,440.0,19.0,10.0,6.0,8.0,15.0,252.0,72.0,4.0,0.0,0.0,10.0,5.0,9.0,12.0,3.0,2.0,0.0,0.0,0.0,17.0,3.0,9.0,25.0
27,166,Adam Aznou,ma MAR,DF,Bayern Munich,de Bundesliga,18-222,2006.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,141.0,24.0,8.0,8.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,14.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,703,Adam Dźwigała,pl POL,"DF,MF",St. Pauli,de Bundesliga,29-107,1995.0,9.0,0.0,126.0,1.4,0.0,4.0,0.0,0.0,2.86,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.4,0.4,0.09,-0.4,-0.4,53.0,79.0,67.1,973.0,482.0,16.0,22.0,72.7,32.0,37.0,86.5,4.0,15.0,26.7,0.0,0.0,0.1,0.0,0.0,3.0,1.0,0.0,5.0,79.0,64.0,15.0,3.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,2.0,1.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,8.0,2.0,1.0,5.0,7.0,71.4,2.0,1.0,1.0,0.0,0.0,11.0,15.0,0.0,113.0,14.0,49.0,44.0,20.0,4.0,113.0,2.0,1.0,50.0,1.0,50.0,35.0,95.0,49.0,0.0,0.0,0.0,2.0,1.0,54.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,5.0,3.0,62.5
29,1020,Adam Hložek,cz CZE,"FW,MF",Hoffenheim,de Bundesliga,22-169,2002.0,14.0,12.0,977.0,10.9,3.0,33.0,14.0,42.4,3.04,1.29,0.09,0.21,17.9,1.0,0.0,0.0,3.5,3.5,0.11,-0.5,-0.5,172.0,253.0,68.0,2512.0,623.0,96.0,129.0,74.4,54.0,72.0,75.0,11.0,18.0,61.1,1.0,1.3,1.3,-0.3,8.0,17.0,10.0,1.0,36.0,253.0,248.0,3.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,172.0,2.0,11.0,26.0,2.4,19.0,0.0,3.0,2.0,2.0,0.0,4.0,0.37,3.0,0.0,1.0,0.0,0.0,0.0,14.0,6.0,5.0,3.0,6.0,8.0,14.0,57.1,6.0,9.0,1.0,8.0,0.0,14.0,10.0,0.0,391.0,13.0,40.0,167.0,190.0,52.0,391.0,32.0,13.0,40.6,17.0,53.1,221.0,1204.0,559.0,23.0,15.0,6.0,29.0,22.0,287.0,59.0,1.0,0.0,0.0,12.0,16.0,3.0,10.0,0.0,6.0,0.0,0.0,0.0,25.0,22.0,25.0,46.8
30,1267,Adam Lallana,eng ENG,MF,Southampton,eng Premier League,36-245,1988.0,11.0,5.0,329.0,3.7,0.0,3.0,0.0,0.0,0.82,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2,210.0,243.0,86.4,2743.0,897.0,141.0,157.0,89.8,56.0,60.0,93.3,4.0,8.0,50.0,2.0,0.9,0.5,1.1,4.0,20.0,9.0,3.0,23.0,243.0,238.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,210.0,1.0,3.0,8.0,2.2,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.55,2.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,3.0,0.0,2.0,9.0,22.2,7.0,4.0,1.0,3.0,4.0,11.0,5.0,0.0,295.0,18.0,85.0,145.0,66.0,6.0,295.0,11.0,5.0,45.5,4.0,36.4,169.0,795.0,350.0,5.0,7.0,0.0,9.0,6.0,232.0,10.0,4.0,0.0,0.0,7.0,8.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,17.0,1.0,2.0,33.3
31,1464,Adam Marušić,me MNE,DF,Lazio,it Serie A,32-085,1992.0,17.0,9.0,937.0,10.4,1.0,4.0,2.0,50.0,0.38,0.19,0.25,0.5,22.4,0.0,0.0,0.0,0.1,0.1,0.04,0.9,0.9,488.0,577.0,84.6,7581.0,2523.0,245.0,267.0,91.8,210.0,247.0,85.0,20.0,40.0,50.0,0.0,0.2,0.2,-0.2,5.0,27.0,7.0,4.0,37.0,577.0,480.0,97.0,11.0,0.0,1.0,26.0,86.0,0.0,0.0,0.0,0.0,488.0,0.0,8.0,6.0,0.53,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,9.0,6.0,0.0,7.0,13.0,53.8,6.0,6.0,3.0,3.0,7.0,22.0,26.0,0.0,637.0,30.0,189.0,318.0,137.0,5.0,637.0,8.0,6.0,75.0,2.0,25.0,276.0,948.0,432.0,6.0,6.0,0.0,3.0,7.0,411.0,38.0,1.0,0.0,0.0,6.0,6.0,0.0,26.0,7.0,8.0,0.0,0.0,0.0,36.0,11.0,9.0,55.0
32,1467,Adam Masina,ma MAR,DF,Torino,it Serie A,31-008,1994.0,16.0,15.0,1393.0,15.5,1.0,3.0,1.0,33.3,0.19,0.06,0.33,1.0,8.0,0.0,0.0,0.0,0.2,0.2,0.06,0.8,0.8,795.0,939.0,84.7,14637.0,5409.0,299.0,329.0,90.9,414.0,468.0,88.5,73.0,128.0,57.0,2.0,0.3,0.5,1.7,3.0,50.0,5.0,2.0,61.0,939.0,895.0,44.0,17.0,1.0,7.0,11.0,21.0,0.0,0.0,0.0,0.0,795.0,0.0,3.0,15.0,0.97,12.0,0.0,2.0,0.0,1.0,0.0,4.0,0.26,2.0,0.0,1.0,0.0,1.0,0.0,25.0,11.0,18.0,6.0,1.0,18.0,33.0,54.5,15.0,21.0,13.0,8.0,18.0,43.0,58.0,2.0,1096.0,124.0,473.0,566.0,61.0,9.0,1096.0,7.0,2.0,28.6,5.0,71.4,627.0,2939.0,1681.0,13.0,8.0,1.0,7.0,4.0,729.0,6.0,4.0,0.0,0.0,16.0,13.0,1.0,11.0,18.0,11.0,1.0,0.0,0.0,62.0,49.0,15.0,76.6
33,1717,Adam Obert,sk SVK,DF,Cagliari,it Serie A,22-140,2002.0,11.0,6.0,518.0,5.8,0.0,8.0,1.0,12.5,1.39,0.17,0.0,0.0,11.5,0.0,0.0,0.0,0.8,0.8,0.11,-0.8,-0.8,173.0,233.0,74.2,2829.0,1098.0,89.0,101.0,88.1,72.0,90.0,80.0,11.0,27.0,40.7,1.0,0.3,0.1,0.7,6.0,16.0,3.0,0.0,24.0,233.0,186.0,46.0,4.0,0.0,1.0,6.0,42.0,0.0,0.0,0.0,0.0,173.0,1.0,11.0,17.0,2.95,13.0,1.0,0.0,2.0,1.0,0.0,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,4.0,9.0,0.0,6.0,13.0,46.2,7.0,9.0,4.0,5.0,12.0,25.0,24.0,1.0,316.0,32.0,124.0,148.0,52.0,12.0,316.0,6.0,4.0,66.7,2.0,33.3,129.0,831.0,448.0,11.0,5.0,0.0,9.0,5.0,132.0,12.0,2.0,0.0,0.0,8.0,3.0,0.0,6.0,12.0,8.0,0.0,0.0,0.0,35.0,14.0,10.0,58.3
34,2171,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33-256,1991.0,17.0,12.0,1035.0,11.5,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.6,0.6,0.6,-0.6,-0.6,312.0,407.0,76.7,5134.0,1780.0,149.0,171.0,87.1,137.0,171.0,80.1,19.0,50.0,38.0,0.0,0.1,0.1,-0.1,3.0,31.0,3.0,1.0,31.0,407.0,327.0,80.0,4.0,0.0,2.0,18.0,76.0,0.0,0.0,0.0,0.0,312.0,0.0,8.0,12.0,1.04,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,16.0,8.0,8.0,4.0,4.0,9.0,19.0,47.4,10.0,9.0,2.0,7.0,11.0,27.0,37.0,1.0,507.0,29.0,173.0,222.0,115.0,3.0,507.0,11.0,4.0,36.4,4.0,36.4,217.0,783.0,370.0,7.0,12.0,0.0,10.0,5.0,224.0,16.0,4.0,0.0,0.0,8.0,9.0,0.0,18.0,11.0,8.0,0.0,0.0,0.0,34.0,8.0,11.0,42.1
35,2436,Adam Webster,eng ENG,DF,Brighton,eng Premier League,30-006,1995.0,4.0,2.0,104.0,1.2,0.0,1.0,1.0,100.0,0.87,0.87,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,89.0,99.0,89.9,1688.0,779.0,29.0,31.0,93.5,52.0,55.0,94.5,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,99.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,2.0,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,2.0,4.0,6.0,1.0,115.0,11.0,51.0,58.0,6.0,2.0,115.0,1.0,0.0,0.0,1.0,100.0,76.0,450.0,259.0,0.0,1.0,0.0,0.0,0.0,86.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,60.0
36,2445,Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,20-222,2004.0,8.0,8.0,622.0,6.9,0.0,9.0,5.0,55.6,1.3,0.72,0.0,0.0,25.6,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2,285.0,362.0,78.7,5362.0,1871.0,108.0,125.0,86.4,138.0,160.0,86.3,34.0,59.0,57.6,0.0,0.6,0.6,-0.6,8.0,39.0,11.0,2.0,61.0,362.0,340.0,21.0,8.0,2.0,1.0,16.0,0.0,13.0,8.0,1.0,0.0,285.0,1.0,6.0,26.0,3.77,20.0,4.0,0.0,1.0,0.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,9.0,9.0,0.0,9.0,26.0,34.6,17.0,5.0,0.0,5.0,10.0,28.0,13.0,0.0,434.0,13.0,96.0,232.0,109.0,6.0,434.0,7.0,1.0,14.3,6.0,85.7,225.0,961.0,504.0,6.0,10.0,2.0,5.0,10.0,268.0,6.0,0.0,0.0,0.0,5.0,12.0,0.0,16.0,10.0,10.0,0.0,0.0,0.0,51.0,5.0,11.0,31.3
37,304,Adama Boiro,es ESP,DF,Athletic Club,es La Liga,22-202,2002.0,7.0,6.0,465.0,5.2,0.0,2.0,0.0,0.0,0.39,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,151.0,185.0,81.6,2325.0,663.0,81.0,86.0,94.2,68.0,89.0,76.4,1.0,5.0,20.0,0.0,0.0,0.1,0.0,0.0,14.0,2.0,1.0,16.0,185.0,146.0,39.0,0.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,0.0,151.0,0.0,5.0,2.0,0.39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,4.0,2.0,4.0,7.0,57.1,3.0,5.0,3.0,2.0,6.0,16.0,16.0,0.0,241.0,15.0,67.0,118.0,56.0,3.0,241.0,8.0,3.0,37.5,4.0,50.0,113.0,581.0,285.0,7.0,7.0,1.0,8.0,6.0,126.0,8.0,1.0,0.0,0.0,6.0,4.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,16.0,8.0,3.0,72.7
38,2322,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,28-351,1996.0,19.0,11.0,941.0,10.5,1.0,23.0,8.0,34.8,2.2,0.77,0.04,0.13,14.9,0.0,0.0,0.0,2.9,2.9,0.13,-1.9,-1.9,229.0,319.0,71.8,3372.0,731.0,134.0,169.0,79.3,66.0,93.0,71.0,16.0,26.0,61.5,3.0,2.8,2.5,0.2,24.0,17.0,16.0,9.0,33.0,319.0,319.0,0.0,0.0,3.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,8.0,45.0,4.3,36.0,0.0,4.0,3.0,0.0,2.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,6.0,2.0,1.0,3.0,9.0,33.3,6.0,5.0,0.0,5.0,1.0,10.0,4.0,1.0,430.0,1.0,43.0,151.0,248.0,54.0,430.0,55.0,29.0,52.7,18.0,32.7,303.0,2467.0,1395.0,52.0,24.0,22.0,18.0,8.0,338.0,86.0,2.0,0.0,0.0,13.0,20.0,1.0,51.0,1.0,5.0,0.0,0.0,0.0,42.0,17.0,14.0,54.8
39,1338,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,27-082,1997.0,14.0,12.0,940.0,10.4,9.0,44.0,17.0,38.6,4.21,1.63,0.18,0.47,14.6,0.0,1.0,1.0,5.8,5.1,0.12,3.2,2.9,337.0,460.0,73.3,4778.0,1434.0,209.0,238.0,87.8,93.0,127.0,73.2,21.0,51.0,41.2,4.0,3.9,4.2,0.1,33.0,16.0,14.0,4.0,34.0,460.0,405.0,54.0,4.0,2.0,1.0,54.0,5.0,45.0,20.0,15.0,0.0,337.0,1.0,20.0,79.0,6.9,42.0,16.0,11.0,8.0,2.0,0.0,11.0,0.96,8.0,0.0,1.0,1.0,1.0,0.0,17.0,7.0,8.0,7.0,2.0,7.0,12.0,58.3,5.0,11.0,0.0,11.0,2.0,19.0,1.0,1.0,618.0,0.0,32.0,202.0,392.0,90.0,617.0,47.0,20.0,42.6,26.0,55.3,388.0,2372.0,1368.0,64.0,35.0,33.0,34.0,22.0,473.0,145.0,1.0,0.0,0.0,15.0,12.0,15.0,54.0,2.0,7.0,0.0,0.0,0.0,30.0,7.0,7.0,50.0
40,1088,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,es La Liga,29-340,1995.0,6.0,3.0,301.0,3.3,0.0,7.0,1.0,14.3,2.09,0.3,0.0,0.0,24.4,2.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,115.0,159.0,72.3,2232.0,757.0,49.0,55.0,89.1,49.0,63.0,77.8,17.0,34.0,50.0,1.0,0.6,1.0,0.4,8.0,14.0,4.0,2.0,18.0,159.0,136.0,23.0,4.0,5.0,3.0,27.0,6.0,13.0,7.0,3.0,0.0,115.0,0.0,7.0,17.0,5.08,8.0,4.0,0.0,2.0,3.0,0.0,4.0,1.2,2.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,3.0,0.0,2.0,3.0,66.7,1.0,3.0,0.0,3.0,0.0,4.0,2.0,0.0,202.0,4.0,16.0,95.0,92.0,9.0,202.0,17.0,4.0,23.5,12.0,70.6,124.0,779.0,354.0,12.0,3.0,4.0,14.0,3.0,151.0,27.0,2.0,0.0,0.0,1.0,8.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,13.0,1.0,6.0,14.3
41,1745,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,fr Ligue 1,29-063,1995.0,15.0,5.0,513.0,5.7,2.0,15.0,8.0,53.3,2.63,1.4,0.13,0.25,12.4,0.0,0.0,0.0,2.9,2.9,0.2,-0.9,-0.9,143.0,199.0,71.9,1917.0,461.0,81.0,110.0,73.6,41.0,51.0,80.4,7.0,9.0,77.8,0.0,0.4,0.5,-0.4,6.0,15.0,5.0,3.0,16.0,199.0,193.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,143.0,3.0,9.0,15.0,2.63,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,266.0,4.0,23.0,131.0,117.0,23.0,266.0,12.0,5.0,41.7,6.0,50.0,163.0,829.0,399.0,7.0,8.0,2.0,14.0,13.0,213.0,54.0,0.0,1.0,0.0,5.0,8.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,26.0,16.0,15.0,51.6
42,731,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,es La Liga,32-248,1992.0,16.0,10.0,825.0,9.2,0.0,20.0,4.0,20.0,2.18,0.44,0.0,0.0,20.8,1.0,0.0,0.0,1.2,1.2,0.06,-1.2,-1.2,187.0,313.0,59.7,3193.0,911.0,97.0,124.0,78.2,56.0,82.0,68.3,27.0,75.0,36.0,1.0,1.2,1.0,-0.2,10.0,13.0,6.0,2.0,25.0,313.0,259.0,51.0,14.0,1.0,1.0,73.0,6.0,28.0,15.0,9.0,0.0,187.0,3.0,17.0,24.0,2.62,12.0,8.0,1.0,0.0,3.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,8.0,9.0,2.0,11.0,23.0,47.8,12.0,9.0,1.0,8.0,6.0,25.0,8.0,0.0,425.0,10.0,51.0,160.0,221.0,26.0,425.0,22.0,8.0,36.4,13.0,59.1,225.0,1314.0,636.0,25.0,17.0,7.0,20.0,14.0,262.0,54.0,2.0,0.0,0.0,14.0,11.0,10.0,73.0,6.0,6.0,0.0,0.0,0.0,32.0,7.0,14.0,33.3
43,202,Adrian Baquerin,es ESP,FW,Valladolid,es La Liga,17-312,2007.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
